feature,shap_value,shap_importance,shap_force,actualvars,actualvals,z_vals
reduce_calories,-0.0021053121890872717,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.004384116735309362,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.005100527312606573,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.054090626537799835,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.004471691325306892,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,-0.006794063374400139,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.026703326031565666,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.013658366166055202,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.020659038797020912,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.037868138402700424,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.019090088084340096,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.014479661360383034,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.008474403992295265,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,-0.0013797612627968192,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.017278818413615227,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.07033610343933105,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.08852944523096085,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.02262081578373909,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,0.0016037368914112449,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,1,-0.3379375010269316
reduce_calories,-0.01005388144403696,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,NA,NA
reduce_calories,-0.0032366167288273573,0.03611536578531767,2.539999374259661e-4,actual_reduce_calories,NA,NA
