feature,shap_value,shap_importance,shap_force,actualvars,actualvals,z_vals
rt,0.0034845720510929823,0.12506354215391197,0.012977599632857535,actual_rt,4681,-0.550401276367587
rt,-0.05213536322116852,0.12506354215391197,0.012977599632857535,actual_rt,8576,-0.18183157594632104
rt,-0.1344253122806549,0.12506354215391197,0.012977599632857535,actual_rt,9911,-0.055505375673563694
rt,0.3300198018550873,0.12506354215391197,0.012977599632857535,actual_rt,6396,-0.38811705654153533
rt,-0.1348228007555008,0.12506354215391197,0.012977599632857535,actual_rt,2678,-0.7399378899603457
rt,-0.03138343617320061,0.12506354215391197,0.012977599632857535,actual_rt,3761,-0.6374575342334572
rt,0.005152646917849779,0.12506354215391197,0.012977599632857535,actual_rt,1463,-0.8549089261636417
rt,-0.27847954630851746,0.12506354215391197,0.012977599632857535,actual_rt,1188,-0.8809311771561573
rt,-0.17891110479831696,0.12506354215391197,0.012977599632857535,actual_rt,1310,-0.869386760352205
rt,-0.04054422304034233,0.12506354215391197,0.012977599632857535,actual_rt,1671,-0.8352266417765754
rt,-0.12826001644134521,0.12506354215391197,0.012977599632857535,actual_rt,7572,-0.27683644866081425
rt,-0.07832811027765274,0.12506354215391197,0.012977599632857535,actual_rt,9246,-0.1184319098918286
rt,-0.06758129596710205,0.12506354215391197,0.012977599632857535,actual_rt,8087,-0.228103869529376
rt,-0.10037266463041306,0.12506354215391197,0.012977599632857535,actual_rt,4323,-0.5842775158414799
rt,-0.28516829013824463,0.12506354215391197,0.012977599632857535,actual_rt,7968,-0.23936440723159183
rt,0.03321392461657524,0.12506354215391197,0.012977599632857535,actual_rt,19548,0.8564089254714271
rt,0.29121407866477966,0.12506354215391197,0.012977599632857535,actual_rt,12448,0.18456171802829804
rt,0.16262470185756683,0.12506354215391197,0.012977599632857535,actual_rt,16807,0.597038052851481
rt,0.38598543405532837,0.12506354215391197,0.012977599632857535,actual_rt,13147,0.25070554873291034
rt,0.05671006068587303,0.12506354215391197,0.012977599632857535,actual_rt,29281,1.777407357871987
rt,0.30759087204933167,0.12506354215391197,0.012977599632857535,actual_rt,11643,0.10838749239566159
rt,0.02336058020591736,0.12506354215391197,0.012977599632857535,actual_rt,9779,-0.06799605614997116
rt,-0.054255157709121704,0.12506354215391197,0.012977599632857535,actual_rt,8748,-0.16555584078009314
rt,0.014012768864631653,0.12506354215391197,0.012977599632857535,actual_rt,10236,-0.024751806318772576
rt,0.041585974395275116,0.12506354215391197,0.012977599632857535,actual_rt,6330,-0.39436239677973906
rt,-0.16006024181842804,0.12506354215391197,0.012977599632857535,actual_rt,4284,-0.5879679441640548
rt,0.1655292510986328,0.12506354215391197,0.012977599632857535,actual_rt,10939,0.04177052985482175
rt,0.13757115602493286,0.12506354215391197,0.012977599632857535,actual_rt,5433,-0.47924224819896255
rt,0.1529797464609146,0.12506354215391197,0.012977599632857535,actual_rt,16639,0.5811408231542352
rt,0.023377379402518272,0.12506354215391197,0.012977599632857535,actual_rt,18293,0.7376528345783105
rt,0.09817551076412201,0.12506354215391197,0.012977599632857535,actual_rt,49368,3.6781671967325686
rt,0.12197462469339371,0.12506354215391197,0.012977599632857535,actual_rt,5697,-0.4542608872461476
rt,-0.0866694524884224,0.12506354215391197,0.012977599632857535,actual_rt,9962,-0.050679430944042626
rt,-0.6871995329856873,0.12506354215391197,0.012977599632857535,actual_rt,3867,-0.6274271393054329
rt,0.0684526264667511,0.12506354215391197,0.012977599632857535,actual_rt,11393,0.0847309005842838
rt,-0.12252471596002579,0.12506354215391197,0.012977599632857535,actual_rt,7408,-0.29235517288907803
rt,0.0443352535367012,0.12506354215391197,0.012977599632857535,actual_rt,15599,0.4827294012189036
rt,0.3086410462856293,0.12506354215391197,0.012977599632857535,actual_rt,17231,0.6371596325635778
rt,0.19771656394004822,0.12506354215391197,0.012977599632857535,actual_rt,3449,-0.6669809608140567
rt,0.1015811488032341,0.12506354215391197,0.012977599632857535,actual_rt,16664,0.583506482335373
rt,0.1645166277885437,0.12506354215391197,0.012977599632857535,actual_rt,15318,0.456139392022915
rt,-0.08299987018108368,0.12506354215391197,0.012977599632857535,actual_rt,21175,1.0103660249798736
rt,-0.0857875645160675,0.12506354215391197,0.012977599632857535,actual_rt,10239,-0.024467927217036042
rt,0.08569608628749847,0.12506354215391197,0.012977599632857535,actual_rt,16251,0.5444257926629769
rt,-0.00422115670517087,0.12506354215391197,0.012977599632857535,actual_rt,10705,0.019627959919372145
rt,-0.13689576089382172,0.12506354215391197,0.012977599632857535,actual_rt,8529,-0.18627901520686008
rt,0.08284042775630951,0.12506354215391197,0.012977599632857535,actual_rt,2690,-0.7388023735533996
rt,-0.021283084526658058,0.12506354215391197,0.012977599632857535,actual_rt,6988,-0.3320982471321927
rt,-0.07105951011180878,0.12506354215391197,0.012977599632857535,actual_rt,8134,-0.22365643026883697
rt,-0.06095283851027489,0.12506354215391197,0.012977599632857535,actual_rt,8344,-0.20378489314727963
rt,0.08713039755821228,0.12506354215391197,0.012977599632857535,actual_rt,1416,-0.8593563654241807
rt,0.1638854444026947,0.12506354215391197,0.012977599632857535,actual_rt,12219,0.16289227992907598
rt,0.14165988564491272,0.12506354215391197,0.012977599632857535,actual_rt,16231,0.5425332653180667
rt,-0.12238519638776779,0.12506354215391197,0.012977599632857535,actual_rt,4154,-0.6002693719059713
rt,0.085242860019207,0.12506354215391197,0.012977599632857535,actual_rt,14586,0.3868728911992008
rt,-0.03343818336725235,0.12506354215391197,0.012977599632857535,actual_rt,6853,-0.3448728067103367
rt,-0.006106683984398842,0.12506354215391197,0.012977599632857535,actual_rt,6144,-0.41196290108740413
rt,-0.07805576175451279,0.12506354215391197,0.012977599632857535,actual_rt,3052,-0.7045476286105246
rt,0.1785118132829666,0.12506354215391197,0.012977599632857535,actual_rt,14227,0.35290202535806237
rt,-0.0015200725756585598,0.12506354215391197,0.012977599632857535,actual_rt,10300,-0.018695718815059863
rt,0.12156985700130463,0.12506354215391197,0.012977599632857535,actual_rt,11907,0.13336885334847653
rt,0.09658931940793991,0.12506354215391197,0.012977599632857535,actual_rt,4052,-0.6099212613650135
rt,0.07919325679540634,0.12506354215391197,0.012977599632857535,actual_rt,11521,0.09684307559170922
rt,0.10178676247596741,0.12506354215391197,0.012977599632857535,actual_rt,15806,0.5023170592387244
rt,-0.017169948667287827,0.12506354215391197,0.012977599632857535,actual_rt,6184,-0.4081778463975837
rt,-0.2383592128753662,0.12506354215391197,0.012977599632857535,actual_rt,2159,-0.789048974560766
rt,-0.01106083020567894,0.12506354215391197,0.012977599632857535,actual_rt,1610,-0.8409988501785516
rt,-0.5636627674102783,0.12506354215391197,0.012977599632857535,actual_rt,1294,-0.870900782228133
rt,-0.15542681515216827,0.12506354215391197,0.012977599632857535,actual_rt,2396,-0.7666225255235798
rt,-0.17422272264957428,0.12506354215391197,0.012977599632857535,actual_rt,2695,-0.738329241717172
rt,-0.2166707068681717,0.12506354215391197,0.012977599632857535,actual_rt,1975,-0.80646022613394
rt,-0.5697038173675537,0.12506354215391197,0.012977599632857535,actual_rt,1567,-0.8450677839701085
rt,-0.16363613307476044,0.12506354215391197,0.012977599632857535,actual_rt,2142,-0.7906576228039397
rt,-0.09418673813343048,0.12506354215391197,0.012977599632857535,actual_rt,9066,-0.1354646559960206
rt,-0.11218609660863876,0.12506354215391197,0.012977599632857535,actual_rt,6902,-0.3402361147153067
rt,-0.16587072610855103,0.12506354215391197,0.012977599632857535,actual_rt,9770,-0.06884769345518076
rt,-0.3231637477874756,0.12506354215391197,0.012977599632857535,actual_rt,7255,-0.3068330070776413
rt,0.11863016337156296,0.12506354215391197,0.012977599632857535,actual_rt,9587,-0.0861643186611093
rt,0.17717109620571136,0.12506354215391197,0.012977599632857535,actual_rt,11569,0.10138514121949375
rt,-0.010608464479446411,0.12506354215391197,0.012977599632857535,actual_rt,6725,-0.35698498171776216
rt,0.04788631200790405,0.12506354215391197,0.012977599632857535,actual_rt,10598,0.009502938624102454
rt,-0.09763395041227341,0.12506354215391197,0.012977599632857535,actual_rt,6807,-0.34922561960363024
rt,0.004518372006714344,0.12506354215391197,0.012977599632857535,actual_rt,6529,-0.37553174969788233
rt,-0.1296864002943039,0.12506354215391197,0.012977599632857535,actual_rt,6972,-0.3336122690081209
rt,-0.02518414705991745,0.12506354215391197,0.012977599632857535,actual_rt,8947,-0.14672519369823642
rt,0.10003484040498734,0.12506354215391197,0.012977599632857535,actual_rt,10994,0.046974980053324865
rt,0.27536818385124207,0.12506354215391197,0.012977599632857535,actual_rt,26243,1.489932454180124
rt,-0.118866465985775,0.12506354215391197,0.012977599632857535,actual_rt,7467,-0.2867722172215929
rt,-0.024817805737257004,0.12506354215391197,0.012977599632857535,actual_rt,8924,-0.14890160014488318
rt,-0.02286866493523121,0.12506354215391197,0.012977599632857535,actual_rt,2602,-0.7471294938710046
rt,0.03553149476647377,0.12506354215391197,0.012977599632857535,actual_rt,6790,-0.35083426784680394
rt,-0.04995400086045265,0.12506354215391197,0.012977599632857535,actual_rt,5768,-0.4475424151717163
rt,-0.11201794445514679,0.12506354215391197,0.012977599632857535,actual_rt,5400,-0.4823649183180644
rt,-0.025579212233424187,0.12506354215391197,0.012977599632857535,actual_rt,4805,-0.5386676068291435
rt,-0.07763255387544632,0.12506354215391197,0.012977599632857535,actual_rt,3903,-0.6240205900845945
rt,-0.15856227278709412,0.12506354215391197,0.012977599632857535,actual_rt,4221,-0.5939294053005221
rt,-0.20690858364105225,0.12506354215391197,0.012977599632857535,actual_rt,2891,-0.7197824737370518
rt,0.0029716985300183296,0.12506354215391197,0.012977599632857535,actual_rt,5980,-0.42748162531566797
rt,-0.02395622432231903,0.12506354215391197,0.012977599632857535,actual_rt,4670,-0.5514421664072875
rt,-0.06501812487840652,0.12506354215391197,0.012977599632857535,actual_rt,3411,-0.670576762769386
rt,0.0010151584865525365,0.12506354215391197,0.012977599632857535,actual_rt,5166,-0.504507488253514
rt,-0.0825115367770195,0.12506354215391197,0.012977599632857535,actual_rt,7933,-0.24267633008518472
rt,0.24270085990428925,0.12506354215391197,0.012977599632857535,actual_rt,25316,1.4022138117435352
rt,-0.02548322267830372,0.12506354215391197,0.012977599632857535,actual_rt,9123,-0.13007095306302646
rt,0.13722428679466248,0.12506354215391197,0.012977599632857535,actual_rt,5486,-0.4742270507349504
rt,-0.05893436074256897,0.12506354215391197,0.012977599632857535,actual_rt,4025,-0.6124761732806422
rt,0.1603691428899765,0.12506354215391197,0.012977599632857535,actual_rt,12769,0.21493678191410712
rt,-0.1062946543097496,0.12506354215391197,0.012977599632857535,actual_rt,7049,-0.32632603873021654
rt,0.0369223952293396,0.12506354215391197,0.012977599632857535,actual_rt,10953,0.043095298996258906
rt,0.09684695303440094,0.12506354215391197,0.012977599632857535,actual_rt,13315,0.2666027784301562
rt,0.08486087620258331,0.12506354215391197,0.012977599632857535,actual_rt,10309,-0.017844081509850264
rt,0.03688196837902069,0.12506354215391197,0.012977599632857535,actual_rt,3691,-0.644081379940643
rt,0.1355314701795578,0.12506354215391197,0.012977599632857535,actual_rt,15988,0.5195390580774074
rt,-0.07583446800708771,0.12506354215391197,0.012977599632857535,actual_rt,4475,-0.5698943080201622
rt,0.028308838605880737,0.12506354215391197,0.012977599632857535,actual_rt,9177,-0.12496112923176886
rt,0.20890890061855316,0.12506354215391197,0.012977599632857535,actual_rt,13599,0.29347666672788136
rt,0.06154764071106911,0.12506354215391197,0.012977599632857535,actual_rt,11194,0.06590025350242709
rt,-0.03469422459602356,0.12506354215391197,0.012977599632857535,actual_rt,4735,-0.5452914525363293
rt,-0.02467399835586548,0.12506354215391197,0.012977599632857535,actual_rt,6961,-0.3346531590478215
rt,0.10436645895242691,0.12506354215391197,0.012977599632857535,actual_rt,21647,1.055029670319755
rt,-0.16287106275558472,0.12506354215391197,0.012977599632857535,actual_rt,4109,-0.6045275584320192
rt,0.052667275071144104,0.12506354215391197,0.012977599632857535,actual_rt,14713,0.3988904398393808
rt,0.025182565674185753,0.12506354215391197,0.012977599632857535,actual_rt,6578,-0.3708950577028523
rt,0.05810639634728432,0.12506354215391197,0.012977599632857535,actual_rt,2238,-0.7815734915483706
rt,0.04816121980547905,0.12506354215391197,0.012977599632857535,actual_rt,3733,-0.6401070725163315
rt,0.21051456034183502,0.12506354215391197,0.012977599632857535,actual_rt,6445,-0.38348036454650525
rt,-0.1116536408662796,0.12506354215391197,0.012977599632857535,actual_rt,4750,-0.5438720570276466
rt,0.33232060074806213,0.12506354215391197,0.012977599632857535,actual_rt,12792,0.21711318836075388
rt,0.39195773005485535,0.12506354215391197,0.012977599632857535,actual_rt,14629,0.3909418249907578
rt,-0.19931039214134216,0.12506354215391197,0.012977599632857535,actual_rt,4645,-0.5538078255884253
rt,-0.024417085573077202,0.12506354215391197,0.012977599632857535,actual_rt,5885,-0.4364711302039915
rt,-0.07101249694824219,0.12506354215391197,0.012977599632857535,actual_rt,7686,-0.26604904279482594
rt,0.146317258477211,0.12506354215391197,0.012977599632857535,actual_rt,9709,-0.07461990185715695
rt,-0.12049144506454468,0.12506354215391197,0.012977599632857535,actual_rt,8546,-0.18467036696368638
rt,0.27497315406799316,0.12506354215391197,0.012977599632857535,actual_rt,16160,0.5358147932436353
rt,0.15444783866405487,0.12506354215391197,0.012977599632857535,actual_rt,12090,0.15068547855440506
rt,0.002040160121396184,0.12506354215391197,0.012977599632857535,actual_rt,6392,-0.3884955620105174
rt,-0.030213631689548492,0.12506354215391197,0.012977599632857535,actual_rt,4609,-0.5572143748092637
rt,0.07866422086954117,0.12506354215391197,0.012977599632857535,actual_rt,2133,-0.7915092601091492
rt,-0.17560304701328278,0.12506354215391197,0.012977599632857535,actual_rt,1706,-0.8319147189229825
rt,-0.12725792825222015,0.12506354215391197,0.012977599632857535,actual_rt,1610,-0.8409988501785516
rt,0.14733640849590302,0.12506354215391197,0.012977599632857535,actual_rt,16267,0.545939814538905
rt,-0.4371315836906433,0.12506354215391197,0.012977599632857535,actual_rt,20815,0.9763005327714896
rt,0.115541972219944,0.12506354215391197,0.012977599632857535,actual_rt,15777,0.4995728945886046
rt,-0.11349832266569138,0.12506354215391197,0.012977599632857535,actual_rt,4200,-0.5959165590126777
rt,-2.886100555770099e-4,0.12506354215391197,0.012977599632857535,actual_rt,11856,0.12854290861895545
rt,0.13685598969459534,0.12506354215391197,0.012977599632857535,actual_rt,13012,0.23793098915476632
rt,0.03273928165435791,0.12506354215391197,0.012977599632857535,actual_rt,23509,1.2312239661308966
rt,0.4645754396915436,0.12506354215391197,0.012977599632857535,actual_rt,16703,0.5871969106579479
rt,0.07166987657546997,0.12506354215391197,0.012977599632857535,actual_rt,5555,-0.4676978313950102
rt,-0.07952381670475006,0.12506354215391197,0.012977599632857535,actual_rt,4183,-0.5975252072558515
rt,-0.1700248122215271,0.12506354215391197,0.012977599632857535,actual_rt,8921,-0.1491854792466197
rt,0.1668214201927185,0.12506354215391197,0.012977599632857535,actual_rt,13493,0.28344627179985715
rt,0.2640949487686157,0.12506354215391197,0.012977599632857535,actual_rt,12191,0.1602427416462017
rt,0.4049433469772339,0.12506354215391197,0.012977599632857535,actual_rt,17313,0.6449189946777097
rt,-0.08680844306945801,0.12506354215391197,0.012977599632857535,actual_rt,6755,-0.3541461907003968
rt,0.24100986123085022,0.12506354215391197,0.012977599632857535,actual_rt,19246,0.8278317625632827
rt,0.4234303832054138,0.12506354215391197,0.012977599632857535,actual_rt,26824,1.544910373549766
rt,0.15938062965869904,0.12506354215391197,0.012977599632857535,actual_rt,19364,0.838997673898253
rt,0.1649976223707199,0.12506354215391197,0.012977599632857535,actual_rt,15125,0.43787650314453136
rt,0.2105202078819275,0.12506354215391197,0.012977599632857535,actual_rt,43633,3.1354849805795624
rt,0.1775948703289032,0.12506354215391197,0.012977599632857535,actual_rt,25151,1.3866004611480258
rt,-0.06113305315375328,0.12506354215391197,0.012977599632857535,actual_rt,9812,-0.0648733860308693
rt,0.16484476625919342,0.12506354215391197,0.012977599632857535,actual_rt,17446,0.6575043015213626
rt,-0.00829186849296093,0.12506354215391197,0.012977599632857535,actual_rt,9209,-0.12193308547991251
rt,0.04045894742012024,0.12506354215391197,0.012977599632857535,actual_rt,10592,0.008935180420629388
rt,-0.04442138597369194,0.12506354215391197,0.012977599632857535,actual_rt,3753,-0.6382145451714212
rt,-0.19948947429656982,0.12506354215391197,0.012977599632857535,actual_rt,4313,-0.585223779513935
rt,-0.010728998109698296,0.12506354215391197,0.012977599632857535,actual_rt,9137,-0.12874618392158932
rt,-0.06294691562652588,0.12506354215391197,0.012977599632857535,actual_rt,8263,-0.21144962889416605
rt,0.011582828126847744,0.12506354215391197,0.012977599632857535,actual_rt,1918,-0.8118539290669341
rt,-0.1942170262336731,0.12506354215391197,0.012977599632857535,actual_rt,1740,-0.8286974224366351
