feature,shap_value,shap_importance,shap_force,actualvars,actualvals,z_vals
rt,0.010512681677937508,0.09529586101044314,0.07889151111827934,actual_rt,4681,-0.550401276367587
rt,-0.03649128973484039,0.09529586101044314,0.07889151111827934,actual_rt,8576,-0.18183157594632104
rt,0.1252555549144745,0.09529586101044314,0.07889151111827934,actual_rt,9911,-0.055505375673563694
rt,-0.04863893240690231,0.09529586101044314,0.07889151111827934,actual_rt,6396,-0.38811705654153533
rt,-0.040389277040958405,0.09529586101044314,0.07889151111827934,actual_rt,2678,-0.7399378899603457
rt,0.06888116151094437,0.09529586101044314,0.07889151111827934,actual_rt,3761,-0.6374575342334572
rt,0.10316652804613113,0.09529586101044314,0.07889151111827934,actual_rt,1463,-0.8549089261636417
rt,0.1521928459405899,0.09529586101044314,0.07889151111827934,actual_rt,1188,-0.8809311771561573
rt,-0.06720887869596481,0.09529586101044314,0.07889151111827934,actual_rt,1310,-0.869386760352205
rt,0.08586708456277847,0.09529586101044314,0.07889151111827934,actual_rt,1671,-0.8352266417765754
rt,0.09350095689296722,0.09529586101044314,0.07889151111827934,actual_rt,7572,-0.27683644866081425
rt,0.08424447476863861,0.09529586101044314,0.07889151111827934,actual_rt,9246,-0.1184319098918286
rt,-0.06498028337955475,0.09529586101044314,0.07889151111827934,actual_rt,8087,-0.228103869529376
rt,0.0717058777809143,0.09529586101044314,0.07889151111827934,actual_rt,4323,-0.5842775158414799
rt,0.1856205314397812,0.09529586101044314,0.07889151111827934,actual_rt,7968,-0.23936440723159183
rt,0.20756684243679047,0.09529586101044314,0.07889151111827934,actual_rt,19548,0.8564089254714271
rt,0.08881384879350662,0.09529586101044314,0.07889151111827934,actual_rt,12448,0.18456171802829804
rt,0.08875499665737152,0.09529586101044314,0.07889151111827934,actual_rt,16807,0.597038052851481
rt,0.18523551523685455,0.09529586101044314,0.07889151111827934,actual_rt,13147,0.25070554873291034
rt,0.24455808103084564,0.09529586101044314,0.07889151111827934,actual_rt,29281,1.777407357871987
rt,0.08857247978448868,0.09529586101044314,0.07889151111827934,actual_rt,11643,0.10838749239566159
rt,0.07116836309432983,0.09529586101044314,0.07889151111827934,actual_rt,9779,-0.06799605614997116
rt,0.07266293466091156,0.09529586101044314,0.07889151111827934,actual_rt,8748,-0.16555584078009314
rt,0.0646137148141861,0.09529586101044314,0.07889151111827934,actual_rt,10236,-0.024751806318772576
rt,0.09218721836805344,0.09529586101044314,0.07889151111827934,actual_rt,6330,-0.39436239677973906
rt,0.07161752134561539,0.09529586101044314,0.07889151111827934,actual_rt,4284,-0.5879679441640548
rt,-0.026094278320670128,0.09529586101044314,0.07889151111827934,actual_rt,10939,0.04177052985482175
rt,0.034032151103019714,0.09529586101044314,0.07889151111827934,actual_rt,5433,-0.47924224819896255
